id,Reserve.Location,Code.Loc.Snap,Site.Original,Camera.Site.Concatenate,Camera.Site.Std,Setup.Date,Setup.Time,Lat_Y,Long_X,Cam.Brand,Flash,Cam.Serial.No,Height,Fixture,DRXN,IMG# N,IMG# E,IMG# S,IMG# W,IMG# CT,Habitat.Descriptor,Shade,Visib.1,Visib.1,Visib.1,SITE_ID,Dist.Tree.1,Dist.Tree.2,Dist.Tree.3,Dist.Tree.4,Dist.Tree.5,Dist.Tree.6,Dist.Tree.7,Dist.Tree.8,Dist.Tree.9,Dist.Tree.10,Dist.Road,Dist.Water,Dist.Outcrop,Dist.Trail,Gral.Comments,other.cols.WATER (Km)P,other.cols.in.metadata2,Setup.Date.Original,Management.Type,Official.Name,Country,Province,Municipality,Vegetation,Biome,Elevation
402,Tswalu_Korannaberg ,TSW,KB03,TSW_KB03,KBR_B03,2018-11-18,10:13,-27.27885,22.36414,Cuddeback,White - Strobe,1347I6002614,70,Tree ,NW,5333,5334,5335,5336,5337,Erioloba dune valley,3,20,15,26,B03,1,7,12,15,16,25,40,30,28,27,120,3699,390,4,Korannaberg : No lion area,,,18-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Tsantsabane,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1210
403,Tswalu_Korannaberg ,TSW,KB04,TSW_KB04,KBR_B04,2018-11-18,10:50,-27.28081,22.38870,Cuddeback,White - Strobe,1347I6002609,70,Tree ,SE,5338,5339,5340,5341,5342,Erioloba dune valley,3,19,30,57,B04,6,16,28,31,21,35,19,28,31,30,48,5830,205,5,Korannaberg : No lion area,,,18-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Tsantsabane,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1112
404,Tswalu_Korannaberg ,TSW,KB05,TSW_KB05,KBR_B05,2018-11-18,11:18,-27.27842,22.41066,Cuddeback,White - Strobe,1347I6002619,90,Tree ,SW,5343,5344,5345,5346,5347,Erioloba dune valley,2,43,16,9,B05,9,10,9,10,10,13,15,10,9,16,45,3804,0,4,Korannaberg : No lion area,,,18-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Tsantsabane,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1112
405,Tswalu_Korannaberg ,TSW,KB06,TSW_KB06,KBR_B06,2018-11-19,11:49,-27.27839,22.43387,Cuddeback,White - Strobe,1347I6002608,70,Tree ,SW,5403,5404,5405,5406,5407,Boscia veld,3,6,1,18,B06,2,2,5,5,6,6,7,5,6,7,55,1844,1500,5,Korannaberg : No lion area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Tsantsabane,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1112
406,Tswalu_Korannaberg ,TSW,KB07,TSW_KB07,KBR_B07,2018-11-18,13:03,-27.28010,22.45137,Cuddeback,White - Strobe,1347I6002603,40,Tree ,SE,5358,5359,5360,5361,5362,Erioloba foothill,2,66,16,15,B07,11,11,21,8,22,18,19,27,26,25,47,1769,123,12,Korannaberg : No lion area,,,18-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Tsantsabane,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1112
407,Tswalu_Korannaberg ,TSW,KC02,TSW_KC02,KBR_C02,2018-11-19,8:44,-27.30242,22.34617,Cuddeback,White - Strobe,1347I6002601,40,Tree ,N,5383,5384,5385,5386,5387,"Erioloba, Melifera dune valley",3,61,58,1,C02,2,4,11,23,19,24,17,20,24,30,64,5000,1500,9,Korannaberg : No lion area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Tsantsabane,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1210
408,Tswalu_Korannaberg ,TSW,KC03,TSW_KC03,KBR_C03,2018-11-19,8:14,-27.29819,22.36741,Cuddeback,White - Strobe,1347I6002620,90,Tree ,SW,5378,5379,5380,5381,5382,Erioloba dune valley,2,15,13,44,C03,13,20,12,24,8,26,24,11,7,12,85,6950,900,4,Korannaberg : No lion area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Tsantsabane,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1210
409,Tswalu_Korannaberg ,TSW,KC04,TSW_KC04,KBR_C04,2018-11-19,7:41,-27.30098,22.38917,Cuddeback,White - Strobe,1347I6002599,50,Tree ,N,5373,5374,5375,5376,5377,"Erioloba, silver cluster leaf dune crest",2,5,8,19,C04,12,20,14,8,15,16,2,24,21,25,75,7751,0,5,Korannaberg : No lion area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Tsantsabane,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1112
410,Tswalu_Korannaberg ,TSW,KC05,TSW_KC05,KBR_C06,2018-11-19,7:23,-27.30206,22.41235,Cuddeback,White - Strobe,1347I6002622,80,Tree ,N,5368,5369,5370,5371,5372,Erioloba & Melifera,1,29,43,8,C05,3,9,30,23,22,21,32,30,29,30,100,5445,230,6,Korannaberg : No lion area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Joe Morolong,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1112
411,Tswalu_Korannaberg ,TSW,KC06,TSW_KC06,KBR_C07,2018-11-19,6:54,-27.30257,22.43358,Cuddeback,White - Strobe,1347I6002613,70,Tree ,W,5363,5364,5365,5366,5367,Erioloba & Melifera,1,12,16,8,C06,1,4,4,7,7,11,10,7,11,6,71,3428,1500,5,Korannaberg : No lion area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Joe Morolong,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1112
412,Tswalu_Korannaberg ,TSW,KC07,TSW_KC07,KBR_D02,2018-11-18,12:37,-27.29684,22.45586,Cuddeback,White - Strobe,1347I6002611,70,Tree ,SE,5353,5354,5355,5356,5357,Boscia foothill,2,13,6,3,C07,2,5,7,6,4,3,7,8,7,7,50,1923,47,6,Korannaberg : No lion area,,,18-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Joe Morolong,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1112
413,Tswalu_Korannaberg ,TSW,KD02,TSW_KD02,KBR_D03,2018-11-19,9:15,-27.32092,22.34563,Cuddeback,White - Strobe,1347I6002605,70,Tree ,N,5388,5389,5390,5391,5392,Erioloba dune crest,3,12,16,1,D02,1,14,12,16,12,11,18,10,16,15,40,5710,1500,4,Korannaberg : No lion area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Joe Morolong,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1210
414,Tswalu_Korannaberg ,TSW,KD03,TSW_KD03,KBR_D06,2018-11-19,10:06,-27.32413,22.36665,Cuddeback,White - Strobe,1347I6002606,70,Tree ,NW,5393,5394,5395,5396,5397,Boscia dune valley,2,50,31,2,D03,18,39,32,46,41,41,29,43,50,50,146,7697,240,6,Korannaberg : No lion area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Joe Morolong,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1210
415,Tswalu_Korannaberg ,TSW,KD06,TSW_KD06,KBR_D07,2018-11-19,11:01,-27.31917,22.43350,Cuddeback,White - Strobe,1347I6002604,40,Tree ,E,5398,5399,5400,5401,5402,Erioloba veld,1,7,5,20,D06,5,5,4,5,10,6,7,8,10,7,60,3406,1500,2,Korannaberg : No lion area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Joe Morolong,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1112
416,Tswalu_Lekgaba,TSW,LB01,TSW_LB01,LEK_B01,2018-11-20,6:22,-27.19831,22.47697,Cuddeback,White - Strobe,1347I6002675,80,Tree ,SW,5438,5439,5440,5441,5442,"Erioloba, grewia veld",1,10,1,1,B01,1,7,11,11,11,8,14,11,14,9,44,3903,1500,4,Lekgaba: Lion fenced area,,,20-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Joe Morolong,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1112
417,Tswalu_Lekgaba,TSW,LB02,TSW_LB02,LEK_B02,2018-11-20,6:52,-27.19966,22.49944,Cuddeback,White - Strobe,1347I6002676,50,Tree ,SW,5443,5444,5445,5446,5447,"Erioloba, grewia veld",1,17,2,5,B02,1,2,3,5,6,7,4,7,7,9,20,2374,210,5,Lekgaba: Lion fenced area,,,20-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Joe Morolong,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1210
418,Tswalu_Lekgaba,TSW,LB03,TSW_LB03,LEK_B03,2018-11-20,9:15,-27.19757,22.52455,Cuddeback,White - Strobe,1347I6002678,60,Tree ,W,5458,5459,5460,5461,5462,Erioloba veld,1,30,8,21,B03,2,4,10,10,6,10,11,10,8,12,22,346,600,4,Lekgaba: Lion fenced area,,,20-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Joe Morolong,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1173
419,Tswalu_Lekgaba,TSW,LC01,TSW_LC01,LEK_C01,2018-11-20,8:05,-27.21927,22.48024,Cuddeback,White - Strobe,1347I6002673,60,Tree ,N,5453,5454,5455,5456,5457,Erioloba & silver cluster leaf veld,2,7,1,24,C01,5,5,11,11,18,15,13,11,8,17,12,4109,0,3,Lekgaba: Lion fenced area,,,20-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,Northern Cape,Joe Morolong,KALAHARI THORNVELD AND SHRUB BUSHVELD,Savanna,1173
420,Tswalu_Lekgaba,TSW,LC03,TSW_LC03,LEK_C03,2018-11-20,7:40,-27.21910,22.52278,Cuddeback,White - Strobe,1347I6002674,50,Tree ,SE,5448,5449,5450,5451,5452,Erioloba veld,3,4,5,2,C03,18,22,11,20,31,30,34,36,38,29,14,951,0,3,Lekgaba: Lion fenced area,,,20-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,North West,Moses Kotane,SOURISH MIXED BUSHVELD,Savanna,1213
421,Tswalu_Lekgaba,TSW,LD02,TSW_LD02,LEK_D02,2018-11-19,15:48,-27.23877,22.49919,Cuddeback,White - Strobe,1347I6002671,100,Tree ,SW,5423,5424,5425,5426,5427,"Erioloba, grewia veld",0,27,1,4,D02,1,2,3,4,4,4,6,8,7,4,10,2534,1500,8,Lekgaba: Lion fenced area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1173
422,Tswalu_Lekgaba,TSW,LD03,TSW_LD03,LEK_D03,2018-11-19,16:15,-27.23686,22.52553,Cuddeback,White - Strobe,1347I6002669,110,Tree ,NE,5428,5429,5430,5431,5432,"Erioloba, grewia veld",2,30,18,13,D03,1,7,11,16,12,12,11,13,11,12,11,986,120,5,Lekgaba: Lion fenced area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1213
423,Tswalu_Lekgaba,TSW,LE01,TSW_LE01,LEK_E01,2018-11-19,14:55,-27.25648,22.47845,Cuddeback,White - Strobe,1347I6002670,80,Tree ,SW,5413,5414,5415,5416,5417,Arid Savnna mixture,2,7,8,2,E01,6,7,7,3,6,6,8,14,15,9,12,994,1500,3,Lekgaba: Lion fenced area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1173
424,Tswalu_Lekgaba,TSW,LE02,TSW_LE02,LEK_E02,2018-11-19,15:23,-27.25599,22.50252,Cuddeback,White - Strobe,1347I6002672,80,Tree ,N,5418,5419,5420,5421,5422,Erioloba veld,2,10,12,11,E02,3,6,11,7,9,12,10,17,15,20,6,1771,590,4,Lekgaba: Lion fenced area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1213
425,Tswalu_Lekgaba,TSW,LE03,TSW_LE03,LEK_E03,2018-11-19,16:42,-27.25842,22.52458,Cuddeback,White - Strobe,1347I6002658,100,Tree ,SW,5433,5434,5435,5436,5437,Erioloba veld,2,9,8,6,E03,5,7,11,15,20,21,10,23,10,15,11,1013,150,5,Lekgaba: Lion fenced area,,,19-Nov-2018,Private reserve,Tswalu Kalahari Reserve,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1210
426,Pilansberg,PLN,A01,PLN_A01,PLN_A01,2017-10-07,,-25.16281,26.96686,,Black flash,,,Tree,N,,,,,,Savannah grassland (grassy),3,10,10,3,A01,3,4,10,,,,,,,,35,6,No,2,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1292
427,Pilansberg,PLN,A02,PLN_A02,PLN_A02,2017-10-07,,-25.16086,27.02899,,Black flash,,,Tree,SE,,,,,,Savannah grassland (open),2,20,20,20,A02,10,10,18,20,,,,,,,40,No,No,3,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1292
428,Pilansberg,PLN,A03,PLN_A03,PLN_A03,2017-10-07,,-25.17750,27.04799,,Black flash,,,Tree,NW,,,,,,Savannah grassland,1,10,10,10,A03,5,6,,,,,,,,,15,No,350,2,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1093
429,Pilansberg,PLN,B01,PLN_B01,PLN_B01,2017-10-07,,-25.21823,26.99153,,Black flash,,,Tree,SW,,,,,,Savannah grassland,0,8,8,8,B01,20,21,15,18,35,,,,,,1000,No,50,2,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1149
430,Pilansberg,PLN,B02,PLN_B02,PLN_B02,2017-10-07,,-25.20867,27.02317,,Black flash,,,Tree,SEE,,,,,,Savannah grassland(grassy),3,5,15,15,B02,10,20,20,15,,,,,,,56,No,800,1,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1363
431,Pilansberg,PLN,B03,PLN_B03,PLN_B03,2017-10-07,,-25.21794,27.06814,,Black flash,,,Tree,S,,,,,,Savannah grassland,2,10,10,10,B03,4,4,4,8,8,10,15,11,,,6,No,500,1,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1235
432,Pilansberg,PLN,B04,PLN_B04,PLN_B04,2017-10-07,,-25.21194,27.12563,,Black flash,,,Tree,E,,,,,,No grass (Rocky),4,20,20,10,B04,15,11,20,25,,,,,,,11,1000,1500,4,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1363
433,Pilansberg,PLN,B05,PLN_B05,PLN_B05,2017-10-07,,-25.20306,27.16682,,Black flash,,,Tree,SE,,,,,,Greevea trees,4,5,5,5,B05,5,7,8,9,11,5,6,8,,,100,No,No,3,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOURISH MIXED BUSHVELD,Savanna,1363
434,Pilansberg,PLN,C01,PLN_C01,PLN_C01,2017-10-07,,-25.25706,26.97546,,Black flash,,,Tree,SE,,,,,,Savannah grassland & bush,1,15,50,50,C01,5,20,15,20,,,,,,,60,No,No,5,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOURISH MIXED BUSHVELD,Savanna,1245
435,Pilansberg,PLN,C02,PLN_C02,PLN_C02,2017-10-07,,-25.26014,27.01797,,Black flash,,,Tree,S,,,,,,Savannah grassland & bushy,3,30,30,30,C02,15,4,5,5,6,,,,,,58,30,1000,1.5,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1155
436,Pilansberg,PLN,C03,PLN_C03,PLN_C03,2017-10-07,,-25.25142,27.08037,,Black flash,,,Tree,N,,,,,,No grass (plain),4,50,50,50,C03,15,25,20,30,,,,,,,,No,1000,2,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1184
437,Pilansberg,PLN,C04,PLN_C04,PLN_C04,2017-10-07,,-25.25423,27.11968,,Black flash,,,Tree,N,,,,,,Savannah grass,4,30,30,30,C04,10,12,25,15,,,,,,,53,1000,4000,1.5,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOUR BUSHVELD,Savanna,1275
438,Pilansberg,PLN,C05,PLN_C05,PLN_C05,2017-10-07,,-25.25170,27.17187,,Black flash,,,Tree,NW,,,,,,Savannah grass,4,30,5,20,C05,7,15,15,,,,,,,,35,No,No,4,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOURISH MIXED BUSHVELD,Savanna,1275
439,Pilansberg,PLN,C06,PLN_C06,PLN_C06,2017-10-07,,-25.25101,27.21082,,Black flash,,,Tree,W,,,,,,Savannah grassland (open),0,20,15,15,C06,5,3,4,6,11,11,9,18,15,20,100,25 (dry stream),250,1,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOURISH MIXED BUSHVELD,Savanna,1225
440,Pilansberg,PLN,D01,PLN_D01,PLN_D01,2017-10-07,,-25.29612,26.97150,,Black flash,,,Tree,NE,,,,,,Seepline (with lots of acacia trees around),0,10,10,10,D01,7,11,8,12,14,8,6,11,12,15,335,No,250,2,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOURISH MIXED BUSHVELD,Savanna,1082
441,Pilansberg,PLN,D02,PLN_D02,PLN_D02,2017-10-07,,-25.30156,27.04135,,Black flash,,,Tree,NW,,,,,,savannah grassland,4,5,50,50,D02,9,4,9,10,11,9,15,19,15,22,150,No,200,1,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,North West,Moses Kotane,SOURISH MIXED BUSHVELD,Savanna,1082
442,Pilansberg,PLN,D03,PLN_D03,PLN_D03,2017-10-07,,-25.29935,27.08176,,Black flash,,,Tree,E,,,,,,Savannah grass (rocky),2,3,3,3,D03,8,7,5,15,10,6,15,,,,20,No,No,3,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,1184
443,Pilansberg,PLN,D04,PLN_D04,PLN_D04,2017-10-07,,-25.29895,27.10259,,Black flash,,,Tree,W,,,,,,Savannah grass ,2,10,7,15,D04,7,2,15,8,,,,,,,30,No,1000,2,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,1275
444,Pilansberg,PLN,D05,PLN_D05,PLN_D05,2017-10-07,,-25.30343,27.17809,,Black flash,,,Tree,SE,,,,,,Savannah grass (grassy & shrubs),4,7,2,10,D05,3,20,,,,,,,,,65,No,800,1.5,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,1275
445,Pilansberg,PLN,E02,PLN_E02,PLN_E02,2017-10-07,,-25.33536,27.03279,,Black flash,,,Tree,W,,,,,,Savannah grassland (with acacia ),1,15,15,15,E02,8,11,6,11,11,7,,,,,20,15,30,4,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,1225
446,Pilansberg,PLN,E03,PLN_E03,PLN_E03,2017-10-07,,-25.33667,27.05952,,Black flash,,,Tree,NW,,,,,,Savannah grassland,4,10,5,5,E03,8,9,7,6,6,13,7,,,,9,No,500,2,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,1082
447,Pilansberg,PLN,E04,PLN_E04,PLN_E04,2017-10-07,,-25.33503,27.11866,,Black flash,,,Tree,SW,,,,,,Savannah grassland,4,13,15,15,E04,10,10,,,,,,,,,20,No,400,1,,,,2017-10-07,Provintial Reserve,Pilanesberg National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,1091
448,Kruger,KRU,1,KRU_1,KRU_A01,2018-05-31,,-23.77650,31.72061,Cuddeback,Black,,,Col mop,NW,,,,,,Open short woodland (Waterhole),2,,,,1,400,400,500,800,900,1000,1200,800,900,1000,20,,,3,wierd code for fixture col confirm (all cams),,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,ARID LOWVELD,Savanna,1091
449,Kruger,KRU,2,KRU_2,KRU_A02,2018-05-31,,-23.83172,31.73919,Cuddeback,Black,,,Col mop,W,,,,,,Closed tall woodland,3,,,,2,1500,1700,1800,2500,3000,3000,3000,4000,4300,4300,50,,,7,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,1072
450,Kruger,KRU,3,KRU_3,KRU_A03,2018-06-02,,-23.84517,31.71886,Cuddeback,Black,,,Com api,SE,,,,,,Closed short woodland,1,,,,3,800,1000,1100,2300,4000,4500,1800,1900,2000,2500,15,,,5,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,395
451,Kruger,KRU,4,KRU_4,KRU_A04,2019-07-21,,-23.81906,31.68189,Cuddeback,Black,,,Col mop,NW,,,,,,Open tall woodland,2,,,,4,1000,1500,1700,1700,1800,1900,2000,2500,2600,2700,40,,,1,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,395
452,Kruger,KRU,5,KRU_5,KRU_A05,2019-08-14,,-23.87175,31.75750,Cuddeback,Black,,,Col mop,NW,,,,,,Disturbed grassland,1,,,,5,2000,4000,5000,3000,5000,6000,100,2800,3000,4000,40,,,2,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,349
453,Kruger,KRU,6,KRU_6,KRU_A06,2019-08-17,,-23.87178,31.75747,Cuddeback,Black,,,Col mop,SE,,,,,,Closed tall woodland,4,,,,6,1000,900,900,1500,1800,1300,1400,1700,1900,2000,15,,,7,"This is too close to each other so (b) maybe move as well, select depending on survey interest",,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,395
454,Kruger,KRU,7,KRU_7,KRU_A07,2019-08-10,,-23.94036,31.73233,Cuddeback,Black,,,Ter pru,E,,,,,,Open tall woodland,4,,,,7,400,500,1200,2000,3000,1000,1000,4500,4500,6000,30,,,8,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,310
455,Kruger,KRU,8,KRU_8,KRU_A08,2019-07-21,,-23.91528,31.69239,Cuddeback,Black,,,Col mop,NE,,,,,,Alluvial,4,,,,8,,,,,,,,,,,40,,,7,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,ARID LOWVELD,Savanna,310
456,Kruger,KRU,9,KRU_9,KRU_A09,2019-08-01,,-23.88089,31.64386,Cuddeback,Black,,,Col mop,NW,,,,,,Closed tall woodland,1,,,,9,500,600,1200,1300,1000,500,3000,3500,3700,3800,25,,,10,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,ARID LOWVELD,Savanna,236
457,Kruger,KRU,10,KRU_10,KRU_A10,2018-06-05,,-23.83964,31.62894,Cuddeback,Black,,,Col mop,S,,,,,,Open medium tall woodland,2,,,,10,100,400,500,700,1400,1500,2500,2800,3500,3800,30,,,3,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,ARID LOWVELD,Savanna,349
458,Kruger,KRU,11,KRU_11,KRU_A11,2018-05-31,,-23.85444,31.60325,Cuddeback,Black,,,Col mop,NW,,,,,,Open medium tall woodland,2,,,,11,1500,2500,2000,1500,2000,2500,2500,2400,2800,3000,20,,,7,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,242
459,Kruger,KRU,12,KRU_12,KRU_A12,2018-06-06,,-23.89103,31.61825,Cuddeback,Black,,,Col mop,NE,,,,,,Medium closed woodland,2,,,,12,100,200,200,3000,4000,4200,4300,4500,4600,7000,20,,,4,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,242
460,Kruger,KRU,13,KRU_13,KRU_A13,2018-06-04,,-23.93678,31.64139,Cuddeback,Black,,,Col mop,S,,,,,,Medium open woodland,1,,,,13,8000,14000,13000,16000,18000,20000,21000,20000,23000,13000,15,,,25,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,242
461,Kruger,KRU,14,KRU_14,KRU_A14,2018-06-05,,-23.97881,31.66164,Cuddeback,Black,,,Col mop,E,,,,,,Medium open woodland,2,,,,14,3000,3000,2500,3000,4000,4200,4200,4300,4700,5000,40,,,12,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,242
462,Kruger,KRU,15,KRU_15,KRU_A15,2018-06-05,,-23.99203,31.64292,Cuddeback,Black,,,Col mop,E,,,,,,Medium open woodland,2,,,,15,250,500,1000,1500,2000,2500,3000,4000,5000,6000,40,,,3,,,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,MOPANI VELD,Savanna,271
463,Kruger,KRU,16,KRU_16,KRU_A16,2018-06-01,,-23.95747,31.62417,Cuddeback,Black,NA,NA,Col mop,E,,,,,,Tall open woodland,1,,,,16,4500,6500,6800,7000,7000,7000,6000,4000,4500,5500,25,,,6,,1250,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,ARID LOWVELD,Savanna,271
464,Kruger,KRU,17,KRU_17,KRU_A17,2018-06-06,,-23.93147,31.61731,Cuddeback,Black,NA,NA,Col mop,W,,,,,,Medium open woodland,1,,,,17,700,1300,2000,2500,4000,3500,4500,4000,5000,7000,25,,,15,,1250,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,ARID LOWVELD,Savanna,271
465,Kruger,KRU,18,KRU_18,KRU_A18,2018-06-07,,-23.94189,31.58772,Cuddeback,Black,NA,NA,Col mop,W,,,,,,Short closed woodland,2,,,,18,4000,4200,4500,4750,5000,5000,5000,4000,4000,4000,25,,,5,,800,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,ARID LOWVELD,Savanna,271
466,Kruger,KRU,19,KRU_19,KRU_A19,2018-06-04,,-23.90008,31.58814,Cuddeback,Black,NA,NA,Col mop,NE,,,,,,Short closed woodland,2,,,,19,200,300,300,500,400,600,1000,2000,1500,1200,15,,,3,,1500,,,National Park ,Kruger National Park,South Africa,Limpopo,Ba-Phalaborwa,ARID LOWVELD,Savanna,271
